,id,carat,depth,table,price,cut_num,color_num,clarity_num
563,563,0.7,58.7,60.0,2409,2,5,6
564,564,0.7,61.9,59.0,2401,5,5,6
565,565,0.56,62.6,59.0,1206,5,6,7
566,566,1.12,62.1,54.8,8701,4,4,3
567,567,1.29,62.3,54.0,10923,4,5,4
568,568,0.58,61.6,56.0,2006,4,3,2
569,569,0.31,61.9,54.0,802,4,5,5
570,570,0.57,61.8,56.0,1851,4,6,5
571,571,1.38,60.2,59.0,6175,5,1,5
572,572,1.02,61.4,58.0,10773,5,7,3
573,573,0.39,61.9,57.0,1433,4,5,1
574,574,0.71,62.1,60.0,2950,5,7,5
575,575,1.23,59.6,59.0,8971,5,4,3
576,576,1.52,62.4,59.0,8110,5,1,4
577,577,0.51,61.8,57.0,1656,4,6,5
578,578,0.7,61.2,55.0,3119,4,5,6
579,579,0.36,60.5,58.0,852,5,7,5
580,580,1.01,61.6,61.0,5864,5,4,5
581,581,1.7,58.0,60.0,12030,5,2,4
582,582,0.31,62.2,53.6,557,4,4,5
583,583,0.57,61.6,56.0,1949,4,6,5
584,584,0.8,63.5,58.0,3082,3,5,6
585,585,0.83,62.7,56.0,3078,5,7,7
586,586,1.24,61.9,57.0,5221,4,2,7
587,587,1.0,63.2,57.0,4628,3,7,7
588,588,1.0,61.6,61.0,7762,5,4,3
589,589,1.3,61.9,55.0,9225,4,4,5
590,590,0.46,61.5,55.0,979,4,4,6
591,591,0.33,62.0,55.0,579,4,3,4
592,592,0.33,61.8,56.0,781,4,7,5
593,593,0.5,62.1,61.0,1715,3,4,3
594,594,1.07,61.2,55.0,6780,3,4,4
595,595,0.35,62.7,56.0,827,4,7,6
596,596,0.7,62.7,57.0,2163,4,2,4
597,597,0.73,61.2,58.0,3370,5,6,4
598,598,0.7,61.8,58.0,2343,4,5,6
599,599,0.7,61.0,59.0,2535,5,4,4
600,600,1.07,60.4,58.0,6441,3,6,5
601,601,1.15,63.8,60.0,3733,2,1,7
602,602,0.81,61.6,58.0,3311,5,5,6
603,603,1.23,60.6,55.0,10004,3,4,3
604,604,0.51,62.5,56.0,1343,4,6,6
605,605,1.2,60.2,58.0,5408,3,3,7
606,606,0.28,62.1,59.0,487,3,5,4
607,607,1.83,62.0,58.0,6313,5,4,8
608,608,2.01,56.7,58.0,13929,2,3,6
609,609,0.24,62.4,59.0,419,3,6,4
610,610,0.42,61.7,55.0,885,4,3,6
611,611,0.3,61.6,57.0,764,4,3,1
612,612,1.03,61.8,60.0,4478,3,7,7
613,613,1.0,63.7,57.0,3977,2,5,7
614,614,0.43,62.5,56.0,760,4,5,6
615,615,1.55,61.9,55.0,10937,4,5,7
616,616,0.3,60.9,57.0,422,4,4,6
617,617,1.0,65.0,59.0,6115,1,5,4
618,618,0.28,60.1,59.0,828,5,6,3
619,619,1.5,62.6,57.0,4096,5,5,8
620,620,0.44,61.6,58.0,1196,5,5,3
621,621,0.3,60.6,56.0,526,3,6,6
622,622,1.11,62.0,57.0,4227,4,5,7
623,623,1.01,62.3,59.0,4384,3,5,7
624,624,0.9,62.0,57.0,3578,4,3,7
625,625,1.0,63.2,59.0,6183,2,5,5
626,626,0.53,62.1,54.0,1046,4,2,5
627,627,0.93,63.8,59.0,4503,2,4,4
628,628,1.51,62.1,55.0,11302,3,5,6
629,629,1.57,59.9,56.0,14180,5,4,4
630,630,0.33,61.3,56.0,1040,4,5,3
631,631,1.14,59.0,60.0,8131,3,5,5
632,632,1.75,62.0,55.0,11609,4,1,3
633,633,0.53,61.6,55.0,1678,4,3,4
634,634,0.7,59.2,61.0,1115,5,4,8
635,635,0.9,58.5,59.0,4484,3,4,5
636,636,0.21,58.3,59.0,386,5,7,5
637,637,1.51,62.6,55.0,11565,5,6,6
638,638,0.7,62.5,54.0,2562,3,4,5
639,639,1.05,63.2,54.0,4241,2,4,7
640,640,0.32,63.8,54.0,977,2,5,2
641,641,0.92,57.4,65.0,3122,2,2,6
642,642,2.1,59.1,58.0,12381,3,1,7
643,643,0.66,61.4,56.0,2178,4,3,5
644,644,1.0,60.0,60.0,3568,5,4,6
645,645,0.4,62.8,54.0,1053,4,2,1
646,646,0.31,62.1,55.0,628,4,3,5
647,647,0.35,62.0,54.0,1001,4,4,1
648,648,1.33,63.9,57.0,5913,3,1,5
649,649,1.01,61.8,59.0,5946,5,4,5
650,650,0.85,64.2,58.0,2244,2,4,6
651,651,0.54,59.0,60.0,1687,5,6,5
652,652,0.4,63.5,55.0,924,3,7,6
653,653,1.0,61.5,58.0,5967,5,4,5
654,654,1.0,63.8,56.0,5030,3,5,6
655,655,0.41,61.7,57.0,1115,4,5,3
656,656,1.01,64.9,58.0,4263,1,2,4
657,657,0.72,62.8,52.0,2333,5,6,6
658,658,0.58,62.2,55.0,1899,4,4,4
659,659,0.72,58.0,57.8,2958,2,4,4
660,660,1.07,62.2,58.0,3545,5,4,7
661,661,1.22,62.0,60.0,6046,5,7,7
662,662,0.31,61.7,58.0,625,5,5,5
663,663,1.06,59.6,58.0,4903,5,4,6
664,664,1.02,62.9,59.0,8940,3,5,3
665,665,0.71,62.6,59.0,2072,5,5,7
666,666,1.24,59.1,59.0,5969,5,7,7
667,667,1.5,60.0,60.0,8400,5,5,6
668,668,0.3,62.3,58.0,574,5,7,7
669,669,1.71,60.8,56.0,13169,3,3,6
670,670,1.03,61.2,57.0,7391,4,4,4
671,671,1.01,61.2,58.0,4559,5,3,6
672,672,0.38,61.5,54.0,968,4,6,5
673,673,1.55,61.5,58.0,16137,5,7,5
674,674,1.14,61.1,58.0,6448,5,5,6
675,675,1.51,62.3,57.0,11967,4,3,4
676,676,0.42,61.6,56.0,886,4,5,6
677,677,1.1,60.6,58.0,7509,3,5,5
678,678,1.03,58.6,62.0,5087,5,5,6
679,679,0.53,62.2,53.0,1078,4,5,7
680,680,1.0,64.1,54.0,3991,3,3,7
681,681,0.71,62.0,57.0,2739,4,3,2
682,682,1.01,62.1,56.0,7355,4,6,5
683,683,1.2,62.8,59.0,8442,2,4,4
684,684,1.06,62.1,57.0,9118,4,5,3
685,685,0.45,57.9,66.0,794,1,5,6
686,686,0.83,61.3,56.0,4271,4,6,5
687,687,0.3,60.4,59.0,598,3,4,3
688,688,0.72,61.0,56.0,2951,4,6,6
689,689,0.91,61.8,60.0,5530,3,6,4
690,690,0.55,59.1,62.0,1664,5,6,5
691,691,0.4,61.7,61.0,864,5,4,6
692,692,2.12,62.3,61.0,12140,5,1,7
693,693,1.03,60.2,55.0,6733,3,5,4
694,694,0.9,64.8,58.0,3538,1,3,5
695,695,0.92,61.7,59.0,3941,5,6,7
696,696,0.8,61.8,59.0,3066,4,5,7
697,697,0.9,63.8,61.0,3774,2,4,6
698,698,0.36,60.2,56.0,1080,4,6,5
699,699,0.71,61.4,59.0,3332,4,4,2
700,700,0.78,64.0,57.0,2379,2,6,7
701,701,0.59,61.7,60.0,1412,5,5,6
702,702,0.43,61.4,55.0,745,4,5,6
703,703,0.98,62.9,57.0,4116,4,4,7
704,704,0.7,67.8,60.0,2381,1,5,4
705,705,1.01,59.8,54.0,5147,5,7,6
706,706,1.0,63.7,52.0,6194,2,3,3
707,707,0.74,62.2,59.0,2713,3,7,7
708,708,1.52,61.9,56.0,13161,3,4,5
709,709,0.35,60.4,59.0,879,5,5,5
710,710,0.43,62.3,57.0,868,4,3,4
711,711,1.51,60.7,59.0,5767,5,3,7
712,712,0.56,62.1,56.0,1580,4,4,5
713,713,0.81,63.7,57.0,2735,3,6,7
714,714,1.53,60.3,57.0,11713,4,5,6
715,715,0.58,63.5,56.0,1393,3,4,6
716,716,0.73,61.3,54.0,2431,4,6,7
717,717,1.25,62.2,55.0,10983,4,4,3
718,718,0.51,61.1,59.0,1839,3,6,4
719,719,0.72,61.3,58.0,2666,5,6,6
720,720,0.32,61.7,56.0,1020,4,6,2
721,721,0.31,62.6,58.0,593,5,4,6
722,722,0.52,60.8,56.0,1343,3,6,6
723,723,0.56,60.9,56.0,2696,4,6,3
724,724,0.3,60.7,56.0,465,4,3,6
725,725,1.51,61.8,59.0,8678,4,1,4
726,726,0.3,58.6,66.0,790,1,4,2
727,727,0.51,61.6,54.0,1274,4,2,3
728,728,0.51,60.0,58.0,2062,3,6,3
729,729,0.56,61.7,57.0,1993,4,4,2
730,730,1.0,63.6,58.0,5002,2,4,5
731,731,0.57,61.4,58.0,1851,5,6,5
732,732,2.04,59.9,59.0,12095,3,1,5
733,733,2.2,61.2,59.0,17265,5,3,6
734,734,1.59,61.3,57.0,7943,4,1,6
735,735,0.32,63.8,55.0,550,2,7,6
736,736,1.12,64.6,57.0,3669,1,2,7
737,737,0.88,62.5,56.0,2699,3,2,6
738,738,0.77,60.6,56.0,2973,4,7,7
739,739,2.67,63.8,58.0,18686,2,5,7
740,740,0.51,60.9,59.0,1569,3,7,6
741,741,1.23,67.4,56.0,3692,1,6,8
742,742,0.4,62.3,55.0,1229,4,4,1
743,743,0.9,58.3,60.0,3371,5,3,7
744,744,0.71,62.0,56.0,2329,4,6,6
745,745,2.08,61.5,57.0,15065,4,3,7
746,746,0.27,63.3,58.0,470,3,5,5
747,747,0.3,60.4,59.0,439,4,2,6
748,748,0.81,62.2,53.7,5373,4,6,3
749,749,0.51,60.8,57.0,1437,4,6,6
750,750,0.3,61.9,61.0,658,3,6,5
751,751,0.35,62.5,58.0,606,5,2,6
752,752,0.5,60.8,63.0,1436,3,7,6
753,753,1.5,66.1,57.0,4704,1,2,8
754,754,1.14,61.7,57.0,3755,4,5,8
755,755,2.08,62.0,60.0,13437,5,5,7
756,756,0.54,61.8,54.0,964,4,2,7
757,757,1.03,65.5,58.0,4441,1,7,6
758,758,0.3,62.6,56.0,540,4,2,5
759,759,0.74,61.9,56.0,2623,4,5,7
760,760,0.34,62.0,56.0,829,4,6,5
761,761,0.6,61.1,55.0,1930,4,4,5
762,762,0.43,61.7,58.0,703,4,1,4
763,763,0.74,62.3,58.0,3461,5,7,4
764,764,1.5,59.4,60.0,8555,4,2,6
765,765,0.33,59.7,58.0,984,5,6,2
766,766,0.7,60.2,66.0,2234,1,2,4
767,767,0.71,63.2,57.0,2397,3,5,7
768,768,1.27,62.6,57.0,4693,4,1,7
769,769,0.32,61.0,56.6,471,4,3,6
770,770,0.46,61.6,62.2,1168,2,5,4
771,771,0.41,62.5,53.0,1068,4,4,2
772,772,0.71,61.1,58.0,2306,5,6,7
773,773,0.5,63.5,57.0,1169,2,7,6
774,774,0.3,61.8,54.0,545,4,4,5
775,775,2.25,60.5,56.0,16575,4,2,7
776,776,0.46,59.9,55.0,1258,3,5,5
777,777,1.0,62.8,57.0,4144,5,1,4
778,778,0.31,61.8,54.0,864,4,6,3
779,779,0.87,59.1,58.0,2170,5,5,8
780,780,0.9,60.9,58.0,4183,5,4,5
781,781,0.56,61.1,57.0,1963,3,6,5
782,782,0.5,62.7,57.0,1272,4,7,6
783,783,0.34,62.4,54.0,1060,4,6,4
784,784,0.79,61.4,58.0,2756,5,6,7
785,785,0.71,58.8,63.0,2120,2,6,7
786,786,1.21,62.4,56.0,6566,5,3,6
787,787,0.42,62.7,57.0,773,3,6,6
788,788,1.5,62.8,62.0,7840,3,1,3
789,789,0.71,59.1,63.4,2239,2,2,4
790,790,1.09,60.2,61.0,5845,3,3,4
791,791,1.52,61.1,57.0,12840,4,4,5
792,792,0.73,62.0,54.0,2583,4,3,5
793,793,0.39,63.3,56.0,944,3,5,3
794,794,0.3,62.3,57.0,650,4,3,2
795,795,1.35,61.1,58.0,9580,5,4,5
796,796,1.11,64.4,58.0,3730,1,3,7
797,797,0.31,61.7,55.0,507,4,3,5
798,798,0.75,62.0,55.0,3402,4,6,4
799,799,0.34,62.2,56.0,689,4,3,5
800,800,0.9,62.8,54.0,7286,4,6,3
801,801,0.34,59.1,57.0,1071,4,5,3
802,802,2.19,60.3,60.0,15907,3,2,7
803,803,0.5,62.9,59.0,1197,3,4,6
804,804,0.71,62.4,60.0,2590,5,6,5
805,805,0.36,60.9,59.0,729,5,3,5
806,806,1.01,62.9,60.0,4559,5,3,5
807,807,1.01,61.6,63.0,4816,2,5,6
808,808,0.32,61.8,55.0,645,4,3,3
809,809,1.0,60.0,55.0,5385,3,4,5
810,810,1.09,61.3,55.0,4120,5,2,7
811,811,1.2,60.6,58.0,6547,5,3,5
812,812,0.41,62.8,54.0,1243,4,6,3
813,813,0.3,61.4,54.0,710,4,7,5
814,814,0.9,62.6,60.0,4103,5,5,6
815,815,1.51,65.1,57.0,5750,1,2,8
816,816,1.52,63.3,57.0,10618,3,3,5
817,817,1.25,62.7,59.0,7328,5,3,4
818,818,1.05,60.3,60.0,5557,5,5,6
819,819,0.35,61.3,55.0,647,5,3,6
820,820,1.51,58.8,59.0,7544,3,1,6
821,821,0.89,64.3,55.0,3663,2,5,6
822,822,0.34,61.0,57.0,946,4,6,2
823,823,1.5,65.1,59.0,5040,1,2,8
824,824,0.74,61.7,55.0,2810,4,7,7
825,825,0.53,61.5,56.0,1956,4,7,5
826,826,0.73,60.2,56.0,2632,4,7,6
827,827,0.38,62.1,55.0,812,5,7,7
828,828,0.32,62.3,55.3,413,4,1,5
829,829,2.06,62.3,56.0,18293,4,4,7
830,830,1.54,59.4,60.0,7707,5,4,7
831,831,0.34,60.0,62.0,447,3,5,7
832,832,0.75,59.6,59.0,2835,5,5,5
833,833,0.72,61.0,56.0,2976,4,6,6
834,834,0.4,61.6,58.0,772,5,7,6
835,835,0.51,60.9,57.0,1357,3,6,6
836,836,0.52,61.6,55.0,1401,4,3,5
837,837,0.55,60.1,57.0,1621,4,6,6
838,838,0.55,60.1,58.0,1374,5,5,6
839,839,0.7,62.5,56.0,3724,3,6,2
840,840,1.51,61.6,56.0,10576,4,2,4
841,841,2.01,62.5,53.9,14998,4,3,7
842,842,0.32,61.9,56.0,900,4,6,5
843,843,1.07,62.2,58.0,5103,4,2,4
844,844,0.73,63.2,58.0,2821,3,6,6
845,845,0.33,62.9,57.0,854,4,4,4
846,846,1.61,62.9,56.0,15426,4,5,5
847,847,0.35,62.8,54.0,754,4,5,4
848,848,1.26,61.2,57.0,9999,4,5,5
849,849,1.2,60.3,59.0,4715,5,1,5
850,850,0.33,61.9,55.0,858,4,4,2
851,851,1.71,58.8,60.0,12607,5,3,5
852,852,0.42,61.5,55.0,961,4,7,5
853,853,0.42,60.7,60.0,910,3,7,5
854,854,0.33,61.8,54.0,761,4,5,3
855,855,1.21,61.4,56.0,8985,4,4,4
856,856,0.46,62.1,57.0,1251,4,6,5
857,857,0.41,62.5,54.0,1061,4,4,5
858,858,0.92,63.7,57.0,3707,3,7,7
859,859,0.67,62.9,56.0,1819,5,7,7
860,860,1.27,59.7,57.0,5371,3,2,7
861,861,0.47,62.8,56.0,1133,3,4,6
862,862,1.12,62.4,56.0,4994,5,3,6
863,863,0.55,62.2,54.0,1057,4,3,7
864,864,0.3,62.3,54.0,475,4,5,6
865,865,0.4,61.6,56.0,988,4,6,3
866,866,1.8,62.3,56.0,15105,4,3,4
867,867,0.74,59.8,58.0,3476,3,7,5
868,868,0.71,62.1,53.0,2963,4,6,4
869,869,1.01,63.3,58.0,4434,3,6,7
870,870,0.7,62.0,61.0,2184,5,4,6
871,871,0.31,62.7,57.0,907,4,4,3
872,872,0.51,61.6,55.0,1163,4,3,5
873,873,1.67,61.6,57.0,17028,3,4,3
874,874,1.3,61.0,59.0,10930,5,5,4
875,875,0.5,58.8,62.0,1698,5,6,4
876,876,0.43,62.0,55.0,1207,4,4,2
877,877,1.5,61.6,57.0,9523,3,3,6
878,878,0.9,61.6,55.0,3908,4,2,6
879,879,1.54,62.0,55.6,13110,4,4,5
880,880,0.33,60.6,58.0,965,5,4,3
881,881,0.57,61.4,57.0,1965,4,6,4
882,882,1.05,62.5,60.0,4318,5,4,7
883,883,0.7,62.5,55.0,2110,4,2,6
884,884,1.0,62.4,58.0,6449,3,4,5
885,885,1.55,60.4,57.0,8548,4,1,4
886,886,0.31,62.5,53.0,684,4,7,6
887,887,0.31,60.0,62.0,907,5,4,3
888,888,0.7,63.7,59.0,2218,2,3,6
889,889,0.26,62.5,55.0,724,4,6,3
890,890,0.51,61.5,55.0,1662,4,6,5
891,891,0.74,61.2,56.0,3434,4,4,5
892,892,1.02,62.9,59.0,4796,3,3,6
893,893,1.0,62.4,59.0,5404,5,3,5
894,894,0.41,63.1,57.0,945,3,4,2
895,895,0.3,61.1,57.0,552,4,2,2
896,896,0.3,62.3,59.0,552,3,7,6
897,897,1.51,59.6,58.0,12738,5,7,6
898,898,1.04,62.4,54.0,4364,3,5,7
899,899,0.33,61.4,57.0,631,4,4,6
900,900,0.27,62.2,58.0,413,3,7,4
901,901,0.31,58.8,59.0,459,3,5,6
902,902,0.4,62.2,61.0,784,2,5,5
903,903,1.65,62.0,59.0,6788,5,4,8
904,904,0.33,60.3,58.0,608,5,7,6
905,905,0.42,61.3,56.0,1326,4,5,2
906,906,0.56,61.9,58.0,1343,4,3,6
907,907,0.51,60.7,56.0,1104,3,6,7
908,908,1.53,57.1,56.0,7643,2,6,7
909,909,1.08,61.8,53.0,5375,3,3,6
910,910,0.71,63.0,55.0,2694,4,7,6
911,911,0.26,62.0,54.0,384,3,6,6
912,912,2.01,60.3,59.0,15126,3,2,6
913,913,0.3,62.9,59.0,608,5,3,5
914,914,0.7,63.8,60.0,2290,2,5,5
915,915,0.33,61.4,56.0,810,4,5,3
916,916,1.7,61.8,61.0,11848,5,3,6
917,917,1.31,61.3,58.0,9085,5,4,5
918,918,0.92,63.8,57.0,2677,2,4,7
919,919,0.53,58.5,61.0,1908,5,6,5
920,920,1.51,60.9,61.0,11666,5,5,6
921,921,0.31,61.9,54.4,685,4,6,4
922,922,1.51,62.2,57.0,11435,4,3,5
923,923,0.3,62.0,55.1,499,4,5,6
924,924,1.54,62.6,56.0,12171,4,3,3
925,925,0.4,62.9,56.0,1123,3,7,4
926,926,0.54,61.3,56.0,1982,4,4,2
927,927,1.24,58.9,58.0,6145,5,4,6
928,928,1.15,61.3,62.0,5538,3,4,6
929,929,0.9,63.8,56.0,3510,2,6,6
930,930,0.9,63.4,60.0,3465,3,5,7
931,931,1.5,60.7,55.0,9900,3,6,7
932,932,0.34,60.0,59.0,725,5,5,4
933,933,0.5,61.4,59.0,1363,5,7,6
934,934,1.28,62.3,58.0,6946,5,3,6
935,935,0.3,61.1,62.0,622,3,6,3
936,936,0.23,63.9,55.0,369,3,3,1
937,937,2.06,62.7,60.0,13198,5,2,7
938,938,0.8,61.4,56.0,2451,5,4,7
939,939,0.3,63.9,56.0,473,2,3,7
940,940,0.35,63.3,55.0,669,3,7,7
941,941,0.52,61.0,56.0,1699,4,3,4
942,942,1.4,59.9,60.0,7345,3,5,7
943,943,0.28,61.2,62.0,596,2,5,3
944,944,1.28,61.2,58.0,6811,3,7,7
945,945,1.2,58.9,60.0,5562,4,4,7
946,946,0.38,61.6,57.0,812,5,6,7
947,947,1.19,58.4,60.0,4198,5,1,7
948,948,0.92,62.3,55.0,4587,4,2,4
949,949,0.3,63.7,57.0,554,2,3,6
950,950,0.55,61.3,60.0,2030,5,7,5
951,951,0.4,63.2,55.0,868,3,4,3
952,952,1.01,60.0,57.0,4796,4,5,7
953,953,1.21,62.2,60.0,7703,3,6,6
954,954,0.97,58.1,60.0,6768,5,5,3
955,955,1.5,60.7,60.0,14386,5,6,5
956,956,1.02,62.1,56.0,3987,4,3,8
957,957,1.13,61.7,57.0,10228,4,4,1
958,958,0.4,60.9,55.0,873,4,4,6
959,959,0.78,62.9,56.0,3736,4,7,5
960,960,0.31,61.8,53.0,652,4,4,5
961,961,0.23,60.8,61.0,505,3,6,3
962,962,1.03,61.3,61.0,5800,3,6,5
963,963,0.53,62.5,65.0,2281,2,5,3
964,964,2.04,62.2,60.0,12341,5,3,6
965,965,0.53,62.5,56.0,1450,3,4,5
966,966,0.42,62.0,57.0,773,4,5,6
967,967,1.32,61.1,57.0,9408,4,4,5
968,968,0.9,63.4,56.0,3187,3,6,7
969,969,0.23,60.2,59.0,415,3,4,2
970,970,1.14,62.6,56.0,5005,4,6,7
971,971,1.55,62.6,57.0,6890,5,1,7
972,972,0.51,61.0,61.0,2060,5,6,3
973,973,2.0,63.9,57.0,12554,2,2,6
974,974,0.32,61.3,60.0,828,5,5,5
975,975,0.3,63.5,58.0,456,2,4,5
976,976,1.18,59.7,58.0,9537,5,4,3
977,977,0.51,61.9,54.0,1569,4,7,6
978,978,0.54,61.4,57.0,1786,4,5,5
979,979,0.63,62.8,56.3,1407,4,4,7
980,980,0.71,61.5,56.0,3504,4,4,3
981,981,0.54,61.6,58.0,1760,5,4,4
982,982,0.91,62.5,56.0,3262,5,4,6
983,983,1.13,61.4,58.0,8019,5,4,3
984,984,0.76,62.7,54.0,2858,4,6,6
985,985,2.32,62.5,54.5,17891,4,1,4
986,986,0.4,62.2,54.0,1263,3,7,3
987,987,0.3,61.8,59.0,789,5,4,2
988,988,0.94,62.3,58.0,5980,5,7,4
989,989,1.07,61.8,59.0,4560,5,5,7
990,990,0.9,62.3,59.0,4890,5,3,2
991,991,0.52,61.7,57.0,1311,3,4,6
992,992,0.7,60.3,60.0,2312,3,6,6
993,993,1.04,61.9,57.0,5125,4,6,7
994,994,1.14,62.2,56.0,11844,4,5,2
995,995,0.51,63.1,58.0,1974,3,4,3
996,996,0.31,58.9,59.0,969,5,6,2
997,997,1.24,61.8,58.0,4687,5,1,6
998,998,1.12,61.5,55.0,7970,4,4,4
999,999,2.44,60.1,59.0,16533,3,1,5
1000,1000,0.84,64.5,60.0,2167,1,7,7
1001,1001,0.73,61.5,55.0,2908,4,2,4
1002,1002,1.94,63.1,59.0,9344,3,2,7
1003,1003,1.6,61.4,57.0,12566,4,3,4
1004,1004,0.31,61.5,59.0,462,3,4,6
1005,1005,0.71,60.9,55.0,2669,4,5,6
1006,1006,0.75,59.2,58.0,3024,5,7,6
1007,1007,0.55,61.4,56.0,1715,4,5,5
1008,1008,1.31,61.5,59.0,9891,5,4,4
1009,1009,0.36,60.9,61.0,568,3,2,4
1010,1010,1.05,61.8,56.0,5557,5,5,6
1011,1011,0.72,60.9,57.0,2416,4,6,6
1012,1012,1.52,62.1,58.0,12840,3,4,5
1013,1013,0.5,62.9,59.0,1624,3,6,5
1014,1014,0.77,62.3,56.0,3158,4,7,6
1015,1015,0.55,61.6,55.0,2303,4,3,2
1016,1016,0.34,61.7,57.0,537,4,3,5
1017,1017,1.06,62.2,57.0,6823,3,5,5
1018,1018,0.36,62.3,54.0,579,4,4,5
1019,1019,1.01,63.0,57.0,5627,3,6,6
1020,1020,1.28,63.6,57.0,4679,2,4,7
1021,1021,0.44,61.6,58.0,1253,5,5,3
1022,1022,1.11,61.8,58.0,4196,5,2,7
1023,1023,1.0,66.3,62.0,4140,1,6,6
1024,1024,0.7,62.4,57.0,2867,4,7,5
1025,1025,0.3,62.9,57.0,675,4,3,4
1026,1026,1.5,61.3,56.0,17176,4,4,3
1027,1027,0.3,59.7,57.0,506,4,1,4
1028,1028,0.51,62.2,57.0,1781,4,6,5
1029,1029,0.31,62.4,53.0,571,4,7,6
1030,1030,0.79,61.9,55.0,3256,4,6,6
1031,1031,0.6,60.9,58.0,2112,3,6,4
1032,1032,0.78,57.9,62.0,2723,2,6,6
1033,1033,1.05,62.7,57.0,5127,4,4,7
1034,1034,0.95,58.7,63.0,3590,3,6,7
1035,1035,1.1,61.4,56.0,7589,4,5,5
1036,1036,0.59,61.7,55.0,1352,4,2,6
1037,1037,0.32,62.1,56.0,900,4,6,5
1038,1038,0.36,61.1,59.0,600,5,5,6
1039,1039,1.45,60.5,60.0,8740,5,4,4
1040,1040,0.76,60.3,60.0,2624,4,5,7
1041,1041,0.26,61.8,58.0,769,5,6,2
1042,1042,0.51,58.1,59.0,1052,5,5,7
1043,1043,1.0,62.7,56.0,4737,4,4,6
1044,1044,1.01,59.2,65.0,4047,2,4,7
1045,1045,0.4,62.9,57.0,945,4,5,6
1046,1046,0.3,62.7,59.0,394,3,1,4
1047,1047,0.3,62.2,56.0,844,4,6,5
1048,1048,1.18,61.2,57.0,5182,4,3,7
1049,1049,0.7,62.5,57.0,3287,4,7,4
1050,1050,1.01,62.5,63.0,7715,3,5,3
1051,1051,1.01,64.4,58.0,4887,1,4,5
1052,1052,0.36,61.8,56.0,794,4,3,2
1053,1053,0.31,61.4,56.0,840,4,5,2
1054,1054,1.08,62.1,55.0,10052,4,5,3
1055,1055,0.7,60.7,59.0,2025,3,2,5
1056,1056,0.7,62.9,58.0,2333,5,6,6
1057,1057,0.71,62.5,60.0,2745,3,7,5
1058,1058,0.25,59.7,58.0,575,3,6,2
1059,1059,1.06,62.3,58.0,6716,5,6,5
1060,1060,0.93,61.5,57.0,4111,3,4,6
1061,1061,0.82,62.8,58.0,3443,3,2,2
1062,1062,0.43,61.7,56.0,976,3,4,3
1063,1063,1.06,62.1,60.0,5247,5,3,4
1064,1064,1.04,60.0,58.0,6122,5,4,5
1065,1065,1.2,62.3,56.0,9912,4,7,5
1066,1066,0.42,60.1,61.0,1087,5,4,5
1067,1067,1.01,63.2,58.0,5260,3,3,5
1068,1068,0.7,63.3,58.0,1926,3,6,6
1069,1069,0.7,61.2,56.0,2184,4,3,6
1070,1070,0.3,62.6,56.0,638,3,3,2
1071,1071,1.03,60.9,58.0,5364,5,3,5
1072,1072,0.38,62.4,54.0,969,4,5,5
1073,1073,1.0,62.8,57.0,4155,5,5,7
1074,1074,0.4,62.2,58.0,855,5,7,7
1075,1075,0.73,62.3,60.0,2683,5,5,5
1076,1076,1.01,62.3,55.0,5140,4,5,6
1077,1077,0.43,60.3,58.0,1433,3,6,2
1078,1078,1.23,62.2,55.0,6100,4,1,4
1079,1079,0.23,61.5,57.0,536,4,4,2
1080,1080,0.85,60.7,57.0,4181,4,6,6
1081,1081,1.75,60.3,61.0,15394,5,6,6
1082,1082,1.09,62.0,54.8,8149,4,4,3
1083,1083,0.38,61.3,60.0,700,5,2,4
1084,1084,1.5,58.3,61.0,6720,5,4,7
1085,1085,0.77,61.3,60.0,2789,5,3,4
1086,1086,0.37,61.1,60.0,583,5,1,5
1087,1087,0.26,62.3,54.0,397,4,4,5
1088,1088,1.02,61.0,58.0,4043,5,5,7
1089,1089,1.83,60.5,60.0,10043,5,2,5
1090,1090,0.35,61.2,56.0,517,4,4,7
1091,1091,1.02,62.5,58.0,7643,5,7,5
1092,1092,0.4,63.1,58.0,687,2,5,6
1093,1093,1.04,61.8,57.0,14626,4,7,1
1094,1094,1.01,60.9,62.0,4672,5,7,7
1095,1095,0.31,62.4,53.0,379,4,1,6
1096,1096,1.22,62.1,59.0,5368,5,2,6
1097,1097,0.41,62.9,57.0,969,4,6,6
1098,1098,0.39,58.9,61.0,703,3,4,6
1099,1099,0.24,61.1,56.0,391,4,3,5
1100,1100,0.32,61.8,55.0,990,4,5,2
1101,1101,0.9,60.3,63.0,3473,3,7,7
1102,1102,1.01,64.8,56.0,4791,1,5,5
1103,1103,0.7,62.4,56.0,2478,4,4,6
1104,1104,0.9,59.7,62.0,4842,3,3,3
1105,1105,0.54,60.6,56.0,1957,4,4,4
1106,1106,1.04,63.2,58.0,4911,3,3,5
1107,1107,0.42,59.6,59.0,1142,5,5,3
1108,1108,0.7,61.2,57.0,2074,4,4,6
1109,1109,1.62,62.6,58.0,10912,3,3,5
1110,1110,0.4,60.2,63.0,681,2,3,6
1111,1111,0.7,62.6,59.0,3105,5,5,3
1112,1112,1.0,60.8,59.0,5557,3,2,4
1113,1113,1.51,57.5,59.0,5601,2,6,8
1114,1114,0.3,60.9,58.0,603,5,5,6
1115,1115,0.3,61.6,58.0,545,4,4,5
1116,1116,1.07,62.4,60.0,5280,4,6,7
